ft_equipment_id,ft_facility_code,ft_item_type,ft_library_id,ft_model_name,ft_manu_name,ft_serial_num,ft_power_source,ft_ref_gas_type,fi_cfc_free,fn_dimh_4deg,fn_diml_4deg,fn_dimw_4deg,fn_gross_volume_4deg,fn_net_volume_4deg,fn_dimh_20deg,fn_diml_20deg,fn_dimw_20deg,fn_gross_volume_20deg,fn_net_volume_20deg,fi_supply_year,fi_supply_source,fi_operating_cond,fi_work_status,fn_temp_high,fn_temp_low,fi_food,fi_tagged,fi_installation,ft_comment,fn_temp_monitor,fi_temp_none,fi_temp_dial,fi_temp_stem,fi_temp_30_visual,fi_temp_30_sms,fi_temp_number,ft_work_remarks,fn_not_work_spare_parts,fn_not_work_finance,fn_not_work_fuel,fn_not_work_boarded,fn_days_8,fn_days_2
R-000083,1002-0009,CFAC,E003002,HBD-116,Haier,3234,E,NH3,,,,,0,0,,,,121,92,1991,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000084,1002-0009,IFEK,E3102M,GR 265 EK,Zero,3465,EK,NH3,,,,,0,0,,,,215,16,1999,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000085,1002-0009,CFAC,E003002,HBD-116,Haier,2201765,E,NH3,,,,,0,0,,,,121,92,1999,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000086,1002-0010,UREG,E384M,V 170 GE,Sibir,22500050,EG,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000087,1002-0011,CREG,E388M,RCW 50 EG,Dometic,2212071,EG,NH3,,,,,70,24,,,,0,0,2005,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000088,1002-0012,UREK,E385M,V 170 EK,Sibir,71400068,EK,NH3,,,,,170,55,,,,47,36,2001,,1,1,,,,0,,,,0,0,0,0,0,,,0,0,0,0,0,7
R-000089,1002-0013,ILR,E3111M,TCW 2000 AC,Dometic,9431963,E,R134A,,,,,118,60,,,,42,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000090,1002-0013,SPR,E379M,VC-150 F,Dulas,328A50054,S,R134a,,,,,127,85,,,,63,0,2001,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000091,1002-0014,IFEK,E3102M,GR 265 EK,Zero,3191,EK,NH3,,,,,0,0,,,,215,16,2000,,3,1,,,,0,,,,0,0,0,0,0,,,0,0,-1,0,,
R-000092,1002-0014,CREK,E391M,RCW 50 EK,Dometic,9401224,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000093,1002-0015,CREK,E391M,RCW 50 EK,Dometic,9431268,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,1,7
R-000101,1002-0015,UREK,E385M,V 170 EK,Sibir,5090047,EK,NH3,,,,,170,55,,,,47,36,1998,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000094,1002-0016,CREK,E391M,RCW 50 EK,Dometic,9401202,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,8
R-000095,1002-0016,UREK,E385M,V 170 EK,Sibir,22400125,EK,NH3,,,,,170,55,,,,47,36,2004,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000096,1002-0017,ILR,E3111M,TCW 2000 AC,Dometic,9431951,E,R134A,,,,,118,60,,,,42,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000097,1002-0017,UREK,E385M,V 170 EK,Sibir,22400048,EK,NH3,,,,,170,55,,,,47,36,2003,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000098,1002-0018,ILR,E003007,MK304,Vestfrost,20011902074,E,R134A,,,,,218,105,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000099,1002-0018,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,65070CA,E,Unknown,,,,,170,55,,,,0,0,1992,,1,1,,,,0,,,,0,0,0,0,0,,,0,0,0,0,0,0
R-000100,1002-0019,CREG,E388M,RCW 50 EG,Dometic,9460311,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000102,1002-0020,ILR,E003007,MK304,Vestfrost,20011902006,E,R134A,,,,,218,105,,,,0,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000103,1002-0021,CREK,E391M,RCW 50 EK,Dometic,9431269,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000104,1002-0021,UREK,E385M,V 170 EK,Sibir,22400053,EK,NH3,,,,,170,55,,,,47,36,2004,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000105,1002-0021,UREG,E384M,V 170 GE,Sibir,22500071,EG,NH3,,,,,170,55,,,,47,36,2006,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000106,1002-0022,ILR,E3107,TCW 3000,Dometic,741448,E,R134A,,,,,278,126.5,,,,0,0,2007,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000107,1002-0022,ILR,E3107,TCW 3000,Dometic,7411447,E,R134A,,,,,278,126.5,,,,0,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000108,1002-0022,ILR,E3107,TCW 3000,Dometic,7411443,E,R134A,,,,,278,126.5,,,,0,0,2007,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000109,1002-0022,CREG,E388M,RCW 50 EG,Dometic,2212078,EG,NH3,,,,,70,24,,,,0,0,2004,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000110,1002-0022,IFAC,E003004,TFW 800,Dometic,2215057,E,R134A,,,,,0,0,,,,247,0,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000111,1002-0022,IFAC,E003004,TFW 800,Dometic,2205057,E,R134A,,,,,0,0,,,,247,0,2001,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000096,1003-0000,ILR,E3111M,TCW 2000 AC,Dometic,9431920,E,R134A,,,,,118,60,,,,42,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,6
R-000097,1003-0001,ILR,E003011,MK 204,Vestfrost,20011902026,E,R134a,,,,,136,75,,,,0,0,2005,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000099,1003-0001,IFAC,E003004,TFW 800,Dometic,2205080,E,R134A,,,,,0,0,,,,247,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000100,1003-0001,CFAC,E397M,MF 214,Vestfrost,AE98130054,E,R134a,,,,,0,0,,,,213,192,2005,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000101,1003-0001,CFAC,E397M,MF 214,Vestfrost,AE98210005,E,R134a,,,,,0,0,,,,213,192,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000102,1003-0001,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,100261,E,Unknown,,,,,170,55,,,,0,0,1998,,1,2,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000103,1003-0001,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,6320047,E,Unknown,,,,,170,55,,,,0,0,1999,,1,2,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000104,1003-0001,UREK,E385M,V 170 EK,Sibir,22400122,EK,NH3,,,,,170,55,,,,47,36,2007,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000105,1003-0001,CREK,E391M,RCW 50 EK,Dometic,9401250,EK,NH3,,,,,70,24,,,,2.4,0,2005,,1,2,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000106,1003-0001,UREK,E387M,V 110 EK,Sibir,61000134,EK,NH3,,,,,110,17,,,,15,0,2004,,3,2,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000107,1003-0002,UREG,E384M,V 170 GE,Sibir,22500178,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000108,1003-0003,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,109147640,E,Unknown,,,,,170,55,,,,0,0,1990,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,4,0
R-000109,1003-0003,ILR,E003007,MK304,Vestfrost,20011902079,E,R134A,,,,,218,105,,,,0,0,2001,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000110,1003-0004,UREK,E387M,V 110 EK,Sibir,42100001,EK,NH3,,,,,110,17,,,,15,0,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,4,0
R-000111,1003-0004,UREK,E385M,V 170 EK,Sibir,22400166,EK,NH3,,,,,170,55,,,,47,36,2000,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000112,1003-0005,UREG,E384M,V 170 GE,Sibir,22500179,EG,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,3,0
R-000113,1003-0006,CREK,E391M,RCW 50 EK,Dometic,9401302,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,,
R-000114,1003-0006,UREK,E387M,V 110 EK,Sibir,42500041,EK,NH3,,,,,110,17,,,,15,0,2004,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000115,1003-0007,UREK,E385M,V 170 EK,Sibir,22400015,EK,NH3,,,,,170,55,,,,47,36,2005,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,-1,0,,
R-000116,1003-0007,SPR,E379M,VC-150 F,Dulas,327A50029,S,R134a,,,,,127,85,,,,63,0,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000117,1003-0008,IFEK,E3102M,GR 265 EK,Zero,19527,EK,NH3,,,,,0,0,,,,215,16,2010,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000118,1003-0009,UREG,E390M,GR 245 G/E,Zero,19707,EG,NH3,,,,,107,18,,,,20,0,2009,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,5,0
R-000119,1003-0009,UREG,E390M,GR 245 G/E,Zero,GR9241,EG,NH3,,,,,107,18,,,,20,0,1999,,1,3,,,,0,,,,0,0,0,0,0,,,0,0,-1,0,,
R-000120,1003-0009,SPR,E379M,VC-150 F,Dulas,327A50013,S,R134a,,,,,127,85,,,,63,0,2001,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000121,1003-0010,CREK,E391M,RCW 50 EK,Dometic,9401279,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000122,1003-0010,UREK,E3108M,PR 265 EK,Zero,3299,EK,NH3,,,,,179,37.5,,,,0,32,2009,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,-1,0,,
R-000123,1003-0010,UREK,E385M,V 170 EK,Sibir,22400031,EK,NH3,,,,,170,55,,,,47,36,2005,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000124,1003-0011,SPR,E3109M,PS40,Bright Light Solar,950562,S,R134a,,,,,35,18,,,,0,24,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000125,1003-0011,UREK,E387M,V 110 EK,Sibir,80200061,EK,NH3,,,,,110,17,,,,15,0,2002,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,-1,0,,
R-000126,1003-0012,SPR,E3109M,PS40,Bright Light Solar,930369,S,R134a,,,,,35,18,,,,0,24,2010,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000127,1003-0013,UREK,E385M,V 170 EK,Sibir,22400020,EK,NH3,,,,,170,55,,,,47,36,2000,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,-1,0,,
R-000128,1003-0013,UREK,E387M,V 110 EK,Sibir,80200084,EK,NH3,,,,,110,17,,,,15,0,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000061,1004-0000,ILR,E003011,MK 204,Vestfrost,20011902070,E,R134a,,,,,136,75,,,,0,0,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000062,1004-0001,CREG,E388M,RCW 50 EG,Dometic,2212050,EG,NH3,,,,,70,24,,,,0,0,2003,,3,3,,,,0,,,,-1,0,0,0,0,,,0,0,0,-1,,
R-000063,1004-0001,ILR,E3111M,TCW 2000 AC,Dometic,9431964,E,R134A,,,,,118,60,,,,42,0,2010,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,,
R-000064,1004-0001,IFAC,E003004,TFW 800,Dometic,2205055,E,R134A,,,,,0,0,,,,247,0,2005,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,0,0
R-000065,1004-0001,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,861601040,E,Unknown,0,49,99,62,170,55,43,36,59,0,0,1989,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,,
R-000066,1004-0002,CREK,E391M,RCW 50 EK,Dometic,9401201,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,22
R-000067,1004-0003,IFAC,E003004,TFW 800,Dometic,2205054,E,R134A,,,,,0,0,,,,247,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000068,1004-0003,ILR,E003011,MK 204,Vestfrost,20010902592,E,R134a,,,,,136,75,,,,0,0,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000069,1004-0004,CFAC,E397M,MF 214,Vestfrost,328A50042,E,R134a,,,,,0,0,,,,213,192,2003,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000070,1004-0005,CREK,E391M,RCW 50 EK,Dometic,9401295,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,30,0
R-000071,1004-0005,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,510962,E,Unknown,1,49,75,36,170,55,,,,0,0,2008,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000072,1004-0006,SPR,E003001,TCW 2000 DC,Dometic,9411751,S,R134A,,,,,118,76,,,,42,30,2010,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,2
R-000073,1004-0006,UREK,E385M,V 170 EK,Sibir,22400045,EK,NH3,,,,,170,55,,,,47,36,2003,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,0,0
R-000074,1004-0007,CREK,E391M,RCW 50 EK,Dometic,9401288,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,1,1
R-000075,1004-0007,SPR,E379M,VC-150 F,Dulas,809102,S,R134a,,50,47,43,127,85,50,22,45,63,0,2004,,3,3,,,,0,,,,0,-1,0,0,0,,,-1,0,0,0,,
R-000076,1004-0007,SPR,E379M,VC-150 F,Dulas,328A50080,S,R134a,,,,,127,85,,,,63,0,2003,,3,2,,,,0,,,,0,-1,0,0,0,,,0,0,0,-1,,
R-000077,1004-0008,UREK,E385M,V 170 EK,Sibir,22400042,EK,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000078,1004-0009,UREK,E385M,V 170 EK,Sibir,22400123,EK,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,6,7
R-000079,1004-0010,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,,E,Unknown,,45,86,50,170,55,42,38,45,0,0,2000,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000080,1004-0010,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,1E7E210,E,Unknown,0,49,98,52,170,55,36,41,52,0,0,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000083,1004-0011,CREK,E391M,RCW 50 EK,Dometic,9401213,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000084,1004-0011,ILR,E003007,MK304,Vestfrost,20011902064,E,R134A,,,,,218,105,,,,0,0,2000,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000085,1004-0011,UREK,E385M,V 170 EK,Sibir,22400023,EK,NH3,,,,,170,55,,,,47,36,2003,,1,3,,,,0,,,,0,0,0,0,0,,,0,0,-1,0,,
R-000081,1004-0012,UREK,E385M,V 170 EK,Sibir,22400115,EK,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000082,1004-0012,ILR,E3111M,TCW 2000 AC,Dometic,9431965,E,R134A,,,,,118,60,,,,42,0,2010,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000086,1004-0013,UREK,E385M,V 170 EK,Sibir,22400189,EK,NH3,,,,,170,55,,,,47,36,2001,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000087,1004-0014,UREK,E385M,V 170 EK,Sibir,22400128,EK,NH3,,,,,170,55,,,,47,36,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,19
R-000088,1004-0015,CFAC,E397M,MF 214,Vestfrost,328A50078,E,R134a,,,,,0,0,,,,213,192,2005,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,3,0
R-000089,1004-0015,ILR,E3111M,TCW 2000 AC,Dometic,9431924,E,R134A,,,,,118,60,,,,42,0,2010,,3,3,,,,0,,,,0,-1,0,0,0,,,-1,0,0,0,,
R-000090,1004-0016,CFAC,E397M,MF 214,Vestfrost,328A50070,E,R134a,,,,,0,0,,,,213,192,2005,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000091,1004-0016,CREK,E391M,RCW 50 EK,Dometic,9611714,EK,NH3,,,,,70,24,,,,2.4,0,2011,,3,3,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,,
R-000092,1004-0017,ILR,E003011,MK 204,Vestfrost,20011902068,E,R134a,,,,,136,75,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,4,15
R-000093,1004-0017,ILR,E003010,MK 074,Vestfrost,224018,E,R134a,,,,,54,16,,,,10,0,2007,,1,3,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,5,2
R-000094,1004-0018,CREK,E391M,RCW 50 EK,Dometic,9401261,EK,NH3,,,,,70,24,,,,2.4,0,2011,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,8
R-000095,1004-0018,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,200646,E,Unknown,0,36,72,44,170,55,38,56,34,0,0,1999,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,0,0,0,0
R-000096,1004-0018,IFEK,E3102M,GR 265 EK,Zero,3236,EK,NH3,,,,,0,0,,,,215,16,2003,,3,2,,,,0,,,,-1,0,0,0,0,,,-1,0,0,0,0,0
R-000097,1004-0019,IFEK,E3102M,GR 265 EK,Zero,3171,EK,NH3,,,,,0,0,,,,215,16,2000,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,0,0
R-000098,1004-0020,CREK,E391M,RCW 50 EK,Dometic,9401307,EK,NH3,,,,,70,24,,,,2.4,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000099,1004-0021,CREK,E391M,RCW 50 EK,Dometic,2212103,EK,NH3,,,,,70,24,,,,2.4,0,2005,,1,1,,,,0,,,,-1,0,0,0,0,,,0,0,-1,0,,
R-000087,1005-0001,UREG,E384M,V 170 GE,Sibir,22500168,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,27,8
R-000088,1005-0002,UREG,E384M,V 170 GE,Sibir,61000109,EG,NH3,,,,,170,55,,,,47,36,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000089,1005-0003,UREG,E384M,V 170 GE,Sibir,22000213,EG,NH3,,,,,170,55,,,,47,36,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,5,17
R-000090,1005-0004,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,425004,E,Unknown,,,,,170,55,,,,0,0,2003,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,19
R-000091,1005-0005,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,3301,E,Unknown,,,,,170,55,,,,0,0,2004,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000092,1005-0005,CREG,E388M,RCW 50 EG,Dometic,9420827,EG,NH3,,,,,70,24,,,,0,0,2008,,1,3,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000093,1005-0006,UREG,E384M,V 170 GE,Sibir,2200212,EG,NH3,,,,,170,55,,,,47,36,2009,,1,1,,,,0,,,,0,0,0,0,0,,,0,0,0,0,0,8
R-000094,1005-0006,UREK,E385M,V 170 EK,Sibir,64800125,EK,NH3,,,,,170,55,,,,47,36,2006,,1,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000095,1005-0007,CREG,E388M,RCW 50 EG,Dometic,9420709,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,0
R-000096,1005-0007,UREG,E390M,GR 245 G/E,Zero,3201,EG,NH3,,,,,107,18,,,,20,0,2001,,2,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000097,1005-0008,UREG,E384M,V 170 GE,Sibir,71400084,EG,NH3,,,,,170,55,,,,47,36,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,5
R-000098,1005-0009,CREG,E388M,RCW 50 EG,Dometic,9431195,EG,NH3,,,,,70,24,,,,0,0,2010,,1,3,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000099,1005-0009,SPR,E379M,VC-150 F,Dulas,328A5005,S,R134a,,,,,127,85,,,,63,0,2005,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000100,1005-0010,UREG,E384M,V 170 GE,Sibir,22000223,EG,NH3,,,,,170,55,,,,47,36,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000101,1005-0010,SPR,E003001,TCW 2000 DC,Dometic,9431966,S,R134A,,,,,118,76,,,,42,30,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000102,1005-0011,CREG,E388M,RCW 50 EG,Dometic,9431200,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000103,1005-0012,UREG,E386M,V 110 GE,Sibir,22000045,EG,NH3,,,,,110,17,,,,15,0,2004,,1,1,,,,0,,,,0,-1,-1,0,0,,,0,0,0,0,0,2
R-000104,1005-0013,CFAC,E999,C320,Defy South Africa,AE9811048,E,Unknown,,,,,0,0,,,,308,0,1998,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000105,1005-0013,ILR,E003007,MK304,Vestfrost,20011902065,E,R134A,,,,,218,105,,,,0,0,2005,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000106,1005-0014,CFEK,E373M,FCW 20 EK,Dometic,22500109,EK,NH3,,,,,0,0,,,,18,14,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,18,0
R-000109,1005-0015,CREG,E388M,RCW 50 EG,Dometic,2212051,EG,NH3,,,,,70,24,,,,0,0,2006,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000110,1005-0015,CREG,E388M,RCW 50 EG,Dometic,9420743,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,,
R-000111,1005-0015,UREG,E384M,V 170 GE,Sibir,3184,EG,NH3,,,,,170,55,,,,47,36,2003,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000112,1005-0015,SPR,E379M,VC-150 F,Dulas,328A50067,S,R134a,,,,,127,85,,,,63,0,2005,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000107,1005-0016,CREG,E388M,RCW 50 EG,Dometic,2212070,EG,NH3,,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,,0,-1,0,-1,0,,,0,0,0,0,0,0
R-000108,1005-0016,UREK,E385M,V 170 EK,Sibir,61000169,EK,NH3,,,,,170,55,,,,47,36,2005,,2,1,,,,0,,,,0,-1,0,0,0,,,-1,0,0,-1,18,0
R-000113,1005-0017,CREG,E388M,RCW 50 EG,Dometic,3334,EG,NH3,,,,,70,24,,,,0,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,4
R-000114,1005-0017,ILR,E3111M,TCW 2000 AC,Dometic,9431954,E,R134A,,,,,118,60,,,,42,0,2010,,1,3,,,,0,,,,0,0,0,0,0,,,0,0,0,0,,
R-000115,1005-0018,SPR,E003001,TCW 2000 DC,Dometic,9431956,S,R134A,,,,,118,76,,,,42,30,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,-1,0,0,0
R-000116,1005-0018,UREK,E385M,V 170 EK,Sibir,61000076,EK,NH3,,,,,170,55,,,,47,36,1997,,3,3,,,,0,,,,0,0,0,0,0,,,0,0,0,-1,,
R-000117,1005-0019,CREG,E388M,RCW 50 EG,Dometic,9420738,EG,NH3,,,,,70,24,,,,0,0,2010,,2,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000118,1005-0019,URAC,F1100,Non-PQS Upright refrigerator, AC electricity,Unknown,3330,E,Unknown,,,,,170,55,,,,0,0,2002,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,2
R-000119,1005-0021,SPR,E003001,TCW 2000 DC,Dometic,9431926,S,R134A,,,,,118,76,,,,42,30,2010,,1,1,,,,0,,,,0,-1,0,0,0,,,0,0,0,0,0,0
R-000120,1005-0021,UREK,E385M,V 170 EK,Sibir,33700038,EK,NH3,,,,,170,55,,,,47,36,2001,,3,3,,,,0,,,,0,0,0,0,0,,,-1,0,0,0,,
R-000121,1005-0022,SPR,E379M,VC-150 F,Dulas,328A50069,S,R134a,,,,,127,85,,,,63,0,2008,,1,1,,,,0,,,,0,0,-1,0,0,,,0,0,0,0,0,0
R-000122,1005-0022,CREG,E388M,RCW 50 EG,Dometic,9420790,EG,NH3,,,,,70,24,,,,0,0,2010,,3,3,,,,0,,,,0,-1,0,0,0,,,0,0,0,-1,0,0
